tgl-laporan,title,link,content,jenis_laporan,tingkat_urgensi,tingkat_bahaya
"25 Sep 2024, 17:07",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409091431521725867112198,Tabe... Terjadi kebakaran lahan di daerah kampung mandar titik kebakaran dekat dari perkuburan..mohon untuk segera ditindaklanjuti.,Kebakaran,Immediat,Bahaya Sedang
"25 Sep 2024, 17:07",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409091428571725866937081,Assalamu Alaikum.....tabe terjadi kebakaran lahan di daerah minrulangnge dan sudah dekat dari perumahan warga..mohon untuk segera ditindaklanjuti....terima kasih,Kebakaran,Immediat,Bahaya Sedang
"25 Sep 2024, 17:07",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409091244411725860681275,Terjadi kebakaran lahan di daerah tongrangeng dalam jalan latasakka parepare...mohon untuk segera ditindaklanjuti oleh dinas terkait.....terima kasih,Kebakaran,Immediat,Bahaya Sedang
"25 Sep 2024, 17:07",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409091239011725860341547,Assalamu Alaikum wr.wb....tabe pak terjadi kebakaran lahan di jalan Liu bulo'e dekat dari kampus akbid....mohon untuk segera di tindaklanjuti pak....terima kasih,Kebakaran,Immediat,Bahaya Sedang
"24 Sep 2024, 0:10",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409051932511725539571382,Assalamu Alaikum wr.wb tabe pak terjadi kebakaran lahan di jalan laupe dekat kompleks perumahan dosen teknik UMPAR.mohon untuk segera di tindaklanjuti pak...,Kebakaran,Immediat,Bahaya Sedang
"21 Sep 2024, 0:03",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409051344171725518657117,"ASSALAMU ALAIKUM WR.WB....TERJADI KEBAKARAN LAHAN DEKAT KANTOR SEKRETARIAT UMPAR PAREPARE, MOHON UNTUK SEGERA DITINDAKLANJUTI........",Kebakaran,Immediat,Bahaya Sedang
"21 Sep 2024, 0:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409051328501725517730828,"Tabe melaporkan Terjadi kebakaran lahan di Daerah Lariangnyareng Lapadde, Mohon untuk segera ditindaklanjuti",Kebakaran,Immediat,Bahaya Sedang
"21 Sep 2024, 0:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409041502141725436934309,Assalamu Alaikum Wr.Wb.....Terjadi kebakaran lahan lokasi dekat Puskesmas Lauleng Soreang Parepare Mohon untuk segera ditindaklanjuti,Kebakaran,Immediat,Bahaya Sedang
"20 Sep 2024, 0:00",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409041458321725436712991,Assalamu Alaikum Wr.Wb.....Tabe Pak terjadi Kebakaran lahan di dekat perkuburan Hikma.. Mohon untuk Segera Ditindaklanjuti.....,Kebakaran,Immediat,Bahaya Sedang
"19 Sep 2024, 0:00",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409021516431725265003040,Assalamu Alaikum Wr.wb....Tabe pak terjadi kebakaran lahan di jalan Sejahtera depan Masjid Al-Ikhsan  mohon untuk segera ditindaklanjuti...,Kebakaran,Immediat,Bahaya Sedang
"20 Sep 2024, 0:00",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202409021513571725264837154,"Tabe... Terjadi kebakaran lahan di Jalan Ambo Matti Lapadde,  Mohon segera ditindaklanjuti  terima kasih",Kebakaran,Immediat,Bahaya Sedang
"14 Sep 2024, 0:01",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408291943591724935439635,Terjadi kebakaran lahan di depan kantor kelurahan Galung maloang kec. Bacuciki kota parepare lokasi tepat samping usaha somel.mohon segera ditindaklanjuti...terima kasih,Kebakaran,Immediat,Bahaya Sedang
"14 Sep 2024, 0:01",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408291636041724924164441,Tabe terjadi kebakaran lahan di daerah lembah harapan Soreang belakang masjid Al gazirah kota parepare....terimah kasih,Kebakaran,Immediat,Bahaya Sedang
"14 Sep 2024, 0:01",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408291629511724923791192,Assalamu alaikum.terjadi kebakaran lahan/alang-alang di belakang lapangan tennis kampus IAIN Parepare.mohon untuk segera ditindaklanjuti.....,Kebakaran,Immediat,Bahaya Sedang
"14 Sep 2024, 0:01",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408291626041724923564637,Assalamu Alaikum wr.wb....tabe pak melaporkan terjadi kebakaran lahan di daerah Tegal 2 dekat masjid Al Nur Zam sebelum jembatan.mohon segera ditindaklanjuti....terima kasih,Kebakaran,Immediat,Bahaya Sedang
"13 Sep 2024, 0:00",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408281732001724841120323,Assalamu Alaikum wr.wb....tabe  terjadi kebakaran lahan di jalan pendidikan  depan SMP Negeri. 6 Parepare...mohon segera ditindaklanjuti.,Kebakaran,Immediat,Bahaya Sedang
"11 Sep 2024, 0:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408261847341724672854652,Assalamu Alaikum wr.wb.....terjadi kebakaran lahan/alang-alang dekat perumahan pajak soreang mohon segera di tindak lanjuti....terima kasih,Kebakaran,Immediat,Bahaya Sedang
"11 Sep 2024, 0:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408261842371724672557874,Tabe terjadi kebakaran lahan di daerah tongrangeng bagian dalam jalan latasakka parepare...mohon segera ditindaklanjuti pak.terima kasih,Kebakaran,Immediat,Bahaya Sedang
"10 Sep 2024, 0:04",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408261356251724655385687,"ASSALAMU ALAIKUM WR.WB,, TABE TERJADI KEBAKARAN LAHAN SEBELUM JAPFA PERBATASAN  JALAN POROS PAREPARE SIDRAP..MOHON UNTUK SEGERA DITINDAKLANJUTI, TERIMA KASIH",Kebakaran,Immediat,Bahaya Sedang
"7 Sep 2024, 0:08",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408231631291724405489620,"Tabe....terjadi kebakaran lahan di lapadde mas sebelum jembatan dekat tower,, mohon segera ditindaklanjuti pak...terima kasih",Kebakaran,Immediat,Bahaya Sedang
"7 Sep 2024, 0:07",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408210836571724204217919,Tabe pak...terjadi kebakaran lahan di BTN Bulu Batue Minrulangnge mohon untuk segera ditindaklanjuti...terima kasih,Kebakaran,Immediat,Bahaya Sedang
"5 Sep 2024, 0:00",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408182009421723986582236,Assalamu Alaikum wr.wb terjadi kebakaran lahan lokasi  di jalan taebe belakang MAN 1 Parepare...mohon segera ditindaklanjuti.terima kasih,Kebakaran,Immediat,Bahaya Sedang
"5 Sep 2024, 0:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408161514001723796040162,Assalamu Alaikum wr.wb ...tabe terjadi kebakaran lahan jalan bukit Madani ambo matti.mohon segera ditindaklanjuti pak.terimaksih,Kebakaran,Immediat,Bahaya Sedang
"30 Agu 2024, 00:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408141950451723639845721,Tabe terjadi kebakaran lahan di daerah  lanyer dekat SD Neg 77 Parepare.mohon untuk segera ditindaklanjuti...terima kasih,Kebakaran,Immediat,Bahaya Sedang
"30 Agu 2024, 00:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408141945141723639514001,Assalamu Alaikum wr wb.....tabe terjadi kebakaran lahan dekat SD Neg 63 Parepare sebelum kampus IAIN Parepare.mohon segera ditindaklanjuti.,Kebakaran,Immediat,Bahaya Sedang
"30 Agu 2024, 00:00",kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408131525451723537545763,Assalamu alaikum wr. Wb......Tabe pak terjadi kebakaran lahan dekat jembatan I BTN Lapadde Mas Parepare,Kebakaran,Immediat,Bahaya Sedang
"28 Agu 2024, 00:04",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408121911501723464710868,Tabe pak ada kebakaran lahan di kompleks perumahan yasmin 2  Jalan kelapa gading Parepare....mohon untuk segera ditindaklanjuti pak.terimaksih,Kebakaran,Immediat,Bahaya Sedang
"27 Agu 2024, 02:00",Kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408112203441723388624355,Assalamu Alaikum wr.wb....tabe terjadi kebakaran lahan di kompleks perumahan perumnas blok H.mohon untuk segera ditindaklanjuti .,Kebakaran,Immediat,Bahaya Sedang
"27 Agu 2024, 02:00",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408110900591723341659837,"Assalamu Alaikum wr.wb.....tabe pak ada kebakaran lahan di depan perumahan lamario...mohon untuk segera di tindaklanjuti Krn lahan yang terbakar sudah melebar, terimakasih...",Kebakaran,Immediat,Bahaya Sedang
"24 Agu 2024, 00:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408081525341723105534487,Assalamu alaikum wr.wb....tabe pak ada kebakaran lahan/alang-alang di dekat kantor ketahanan pangan parepare. Mohon untuk segera ditindaklanjuti,Kebakaran,Immediat,Bahaya Sedang
"21 Agu 2024, 00:05",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202408052204031722870243005,Tabe  pak...ada kebakaran lahan dekat perkuburan  di jalan sosial lapadde.mohon segera ditindaklanjuti terima kasih,Kebakaran,Immediat,Bahaya Sedang
"21 Agu 2024, 00:06",ANTISIPASI KEBAKARAN,https://www.lapor.go.id/laporan/detil/antisipasi-kebakaran-202408051642321722850952343,"Assalamu Alaikum Wr. Wb.... Akhir-akhir ini cuaca terlalu panas dan sudah memasuki musim kemarau, diharapkan Petugas dan armada Dinas pemadam kebakaran parepare tetap selalu stand by untuk mengantisipasi terjadinya kebakaran, mungkin dapat di bagikan nomor pelayanan dinas damkar yang dapat dihubungi dalam situasi darurat kebakaran. Terimah kasih...",Kebakaran,Immediat,Bahaya Sedang
"6 Agu 2024, 14:01",kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407231333551721716435993,"Assalamu alaikum wr.wb...Tabe ada kebakaran lahan di tanggul cempae dekat Cafe Sunhay Soreang mohon untuk segera ditindaklanjuti, terima kasih",Kebakaran,Immediat,Bahaya Sedang
"3 Agu 2024, 00:17",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407201904511721477091424,Tabe Pak terjadi kebakaran lahan di daerah Laccoling dekat pesantren Kel. Lemoe Kecamatan Bacukiki. Terima kasih,Kebakaran,Immediat,Bahaya Sedang
"2 Agu 2024, 17:17",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407192016181721394978333,Assalamu Alaikum wr.wb tabe terjadi kebakaran lahan/alang-alang di daerah lembah harapan dekat perumahan pajak soreang...mohon segera ditindaklanjuti lanjuti,Kebakaran,Immediat,Bahaya Sedang
"2 Agu 2024, 09:00",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407191531581721377918199,ASSALAMU ALAIKUM WR.WB.....TABE TELAH TERJADI KEBAKARAN LAHAN DI JALAN TAEBE BELAKANG SD NEG 27 PAREPARE KECAMATAN SOREANG,Kebakaran,Immediat,Bahaya Sedang
"1 Agu 2024, 09:00",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407181502071721289727657,Assalamu alaikum wr.wb.....kebakaran lahan dekat SMP Neg 12 Parepare mohon untuk ditindaklanjuti..terima kasih,Kebakaran,Immediat,Bahaya Sedang
"28 Jul 2024, 8:16",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407151310071721023807412,Assalamu alaikum wr.wb... Mohon segera ditindaklanjuti kebakaran lahan di jalan Laupe belakang Galon Mitra sebelum IAIN Soreang,Kebakaran,Immediat,Bahaya Sedang
"28 Jul 2024, 8:14",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407150854031721008443838,Assalamu alaikum wr.wb...Tabe kebakaran lahan di depan 2 putri Wekke'e,Kebakaran,Immediat,Bahaya Sedang
"24 Jul 2024, 2:01",KEBAKARAN LAHAN,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202407100703441720569824811,Assalamualaikum wr.wb...... Mohon dinas terkait ada Kebakaran lahan di daerah kampung baru labempa kecamatan bacukiki,Kebakaran,Immediat,Bahaya Sedang
"19 Jul 2024, 8:00",MOTOR JATUH DI JURANG JEMBATAN KEMBAR,https://www.lapor.go.id/laporan/detil/motor-jatuh-di-jurang-jembatan-kembar-202407051414531720163693532,Assalamu alaikum wr.wb...minta tolong dinas pemadam kebakaran kota parepare untuk dibantu angkat motor yang jatuh di jurang dekat jembatan kembar,Penyelamatan Non Hewan & Bantuan Teknis,Normal,Bahaya Rendah
"12 Des 2023, 06:00",kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-10,Assalamu alaikum... Tabe saya informasikan telah terjadi kebakaran lahan di dekat kampus IAIN jl. H.M Arsyad kecamatan soreang kota Parepare.,Kebakaran,Immediat,Bahaya Sedang
"10 Nov 2023, 17:01",Kebakaran,https://www.lapor.go.id/laporan/detil/kebakaran-13,"Assalamualaikum, mohon segera pak ditindaklanjuti kebakaran alang2 di Jl. Lanyer Lapadde, terimakasih",Kebakaran,Immediat,Bahaya Sedang
"4 Nov 2023, 1:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310161216291697433389316,"Assalamualaikum,, tejadi kebakaran lahandi jalan jend ahmad yani bukit harapan, kecamatan soreang kota pareapare, di mohon pemerintah untuk segera menindak lanjuti kebakaran dan menugaskan tim pemadam kebakaran",Kebakaran,Immediat,Bahaya Sedang
"4 Nov 2023, 1:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310161210501697433050492,"Assalamualaikum,, terjadi kebakaran lahan di samping gedung rektor iain soreang kota parepare",Kebakaran,Immediat,Bahaya Sedang
"4 Nov 2023, 1:03",kebakaran lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-9,"assalamualaikum,, terjadi kebakaran lahan di depan SMPN 12 Kota Parepare",Kebakaran,Immediat,Bahaya Sedang
"22 Okt 2023, 17:04",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310121111301697083890289,"Assalamualaikum, tolong damkar menuju ke jl. m yusuf samping asap cafe kel. galung maloang kota parepare ada kebakaran lahan, sebelum melebar keperumahan,mungkin karna cuaca panas skali pak terimakasih.",Kebakaran,Immediat,Bahaya Sedang
"22 Okt 2023, 17:03",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310121058201697083100123,"Assalamualaikum, tolong segera dakar turun ke jal. sosial km6 lapadde parepare, ada kebakaran lahan, terimakasih",Kebakaran,Immediat,Bahaya Sedang
"22 Okt 2023, 17:05",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310121053251697082805049,"Assalamualaikum, kami warga perumnas kel galung maloang kota parepare menyampaikan adanya kebakaran lahan di dekat pasar perumnas, tolong damkar secepatnya menangani, terimakasih",Kebakaran,Immediat,Bahaya Sedang
"16 Okt 2023, 05:46",Kebakaran Lahan,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-202310101112491696911169785,"Assalamualaikum kami warga lapadde kota parepare, mau meyampaikan ke instansi terkait, disini ada kebakaran lahan di jl. wira buana dekat btn griya permata sari, tolong segera pak untuk ditindaklanjuti, klau perlu warga sekitar dihimbau untuk menjaga lingkungan mengingat ini musim kemarau,terima kasih",Kebakaran,Immediat,Bahaya Sedang
"16 Mar 2023, 17:08",Jalan Ke Sawah Lompoe Kel Lemoe Tiak Bisa Di Lalui,https://www.lapor.go.id/laporan/detil/jalan-ke-sawah-lompoe-kel-lemoe-tiak-bisa-di-lalui-202302270825381677461138719,"Assalamualaikum
mohon bantuannya  pak wali untuk menyampaikan ke dinas terkait untuk membantu petani memperbaiki akses jalan tani menuju ke sawah pak, tepatnya di sawah lompoe kelurahan lemoe . mengingat sebentar lagi kami mau panen sedangkan jalan tidak bisa dilalui akibat dari tertimbun longsor yang beberapa hari lalu karena curah hujan yang deras, terimakasih atas perhatiannya",Layanan Lingkungan & Fasilitas Umum,Normal,Bahaya Rendah
"28 Sep 2019, 17:00",ANTISIPASI KEBAKARAN,https://www.lapor.go.id/laporan/detil/antisipasi-kebakaran,"Akhir-akhir ini  rawan terjadi kebakaran. Dinas Pemadam Kebakaran  agar  terus  siap, agar mobil pemadam kebakaran  cepat ke lokasi bila terjadi kebakaran jangan sampai terlambat.   Kalau bisa juga disiapkan nomor telpon yang mudah dihubungi.",Kebakaran,Immediat,Bahaya Sedang
"2 Agu 2019, 04:42",NOMOR LAPORAN KEBAKARAN DI PAREPARE,https://www.lapor.go.id/laporan/detil/nomor-laporan-kebakaran-di-parepare,Kalau terjadi kebakaran no berapa bisa dihubungi trima kasih,Kebakaran,Immediat,Bahaya Sedang
"6 Jul 2023, 17:08",Pelatihan Penanggulangan Bencana Dan Kebaran,https://www.lapor.go.id/laporan/detil/pelatihan-penanggulangan-bencana-dan-kebaran-202306230035391687455339440,"Dengan ini kami ingin meminta informasi terkait tatacara pengadaan kegiatan pelatihan penanggulan bencana dan kebakaran di area kantor kami, besar harapan kami untuk mendapat kan informasi tersebut dan catara pelaksanaan nya terimakasih",,,
"31 Mar 2023, 17:03",Damkar Kabupaten Bandung,https://www.lapor.go.id/laporan/detil/damkar-kabupaten-bandung-202303181715201679134520640,"Yth damkar kab bandung, nama saya dadan kurnia berlokasi di kp.lembang rt.002/001 no.365b desa kiangroke kec banjaran kab bandung  , mohon bantuannya di atap rumah saya ada sarang tawon besar dan sudah sering menyengat saya dan anak2 saya, saya khawatir akan terus bertambah besar dan akan menimbulkan hal2 yang tidak dinginkan disekitar lingkungan saya (tersengat tawon), mohon bantuannya , trims",,,
"14 Sep 2020, 17:05",Kebakaran Gunung Malabar,https://www.lapor.go.id/laporan/detil/kebakaran-gunung-malabar,"Kepada dinas perhutani kab.bandung.
kebakaran gunung malabar arjasari.",Kebakaran,Immediat,Bahaya Sedang
"30 Apr, 10:22",Evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202504301022101745983330146,"Evakuasi Sarang Tawon Jl. RTA Milono KM. 7,5 (PT Sumber Kahayan Kharisma) Kamis, 16 Januari 2025 Pukul : 07.27 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 16:46",Evakuasi ular masuk rumah warga,https://www.lapor.go.id/laporan/detil/evakuasi-ular-masuk-rumah-warga-202504291646571745920017288,"Evakuasi ular masuk rumah warga Jl. Kinibalu (Perumahan Bali) Rabu, 15 Januari 2025 Pukul : 20.46 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 16:43",Evakuasi Kendaraan Roda 4 (Mobil) Amblas,https://www.lapor.go.id/laporan/detil/evakuasi-kendaraan-roda-4-mobil-amblas-202504291643231745919803483,"Evakuasi Kendaraan Roda 4 (Mobil) Amblas Jl. Yos Sudarso (Samping Jl. Lawu) Rabu, 15 Januari 2025 Pukul : 14.28 WIB",Penyelamatan Non Hewan & Bantuan Teknis,Normal,Bahaya Rendah
"29 Apr, 16:41",Evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202504291641081745919668718,"Evakuasi sarang tawon Jl. Pahandut Seberang Rabu, 15 Januari 2025Pukul : 10.52 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 16:38",Evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202504291638551745919535725,"Evakuasi sarang tawon Evakuasi sarang tawonJl. Damang Batu No.06 Rabu, 15 Januari 2025 Pukul : 10.13 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 16:24",Evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202504291624471745918687243,"Evakuasi sarang tawon Jl. Diponegoro seberang Kantor Bapeda Rabu, 15 Januari 2025 Pukul : 09.09 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 15:33",Penanganan pohon tumbang menimpa kabel listrik,https://www.lapor.go.id/laporan/detil/penanganan-pohon-tumbang-menimpa-kabel-listrik-202504291533031745915583234,"Penanganan pohon tumbang menimpa kabel listrik Jl. Temanggung Kenyapi III Rabu, 15 Januari 2025 Pukul : 08.53 WIB",Penyelamatan Non Hewan & Bantuan Teknis,Normal,Bahaya Rendah
"29 Apr, 15:29",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202504291529541745915394821,"Evakuasi Sarang Tawon Jl. P. Junjung buih I No 30 Selasa, 14 Januari 2025 Pukul : 17.53 WIB",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Apr, 15:27",Evakuasi Cincin,https://www.lapor.go.id/laporan/detil/evakuasi-cincin-202504291527431745915263727,"Evakuasi Cincin Jl. Diponegoro Dinas Pemadam Kebakaran dan Penyelamatan Kota Palangka Raya Bidang Penyelamatan (Rescue) Selasa, 14 Januari 2025 Pukul : 15.49 WIB",Penyelamatan Non Hewan & Bantuan Teknis,Normal,Bahaya Rendah
